id_equipamento,ibge,uf,cidade,nome,responsavel,telefone,endereco,numero,complemento,referencia,bairro,cep,georef_location,data_atualizacao
486042,270300,AL,IBATEGUARA,POSTO DO CADASTRO UNICO,,,CORONEL JOSE BEZERRA MONTENEGRO 0,0,,,CENTRO,57890000,"-8.967806609698671\,-35.92430591583253",2023-01-06T04:57:16.774Z
486043,313720,MG,LAGOA DA PRATA,Setor do Cadastro Único e Programa Auxílio Brasil,,,Vinte e Sete de Dezembro 108,108,,,Centro,35590050,"-20.02420181954352\,-45.54551644818275",2023-01-06T04:57:16.774Z
486044,210130,MA,BACURI,POSTO DO CADASTRO ÚNICO,,,FRANCISCO NOGUEIRA DE ASEVEDO 00,00,,PROX AO MERCADO MUNICIPAL,CENTRO,65270000,"-1.703\,-45.134",2023-01-06T04:57:16.774Z
486045,430940,RS,GUAPORÉ,Posto do Cadastro Único e Programa Bolsa Família,,,Carlo Termignoni 157,157,antigo curtume,antigo curtume,Nossa Senhora da Saúde,99200000,"-28.85835585796681\,-51.89259052276612",2023-01-06T04:57:16.696Z
486046,313750,MG,LAGOA FORMOSA,POSTO DO CADUNICO DE LAGOA FORMOSA,,,ANTONIO CADETE 445,445,,PRÓXIMO A APAE,CENTRO,38720000,"-18.77550334178554\,-46.40496253967285",2023-01-06T04:57:16.696Z
486047,315217,MG,PONTO DOS VOLANTES,POSTO DE CADASTRO UNICO,,,SAO GEROLINO 12,12,CASA,EM FRENTE A IGREJA MATRIZ,CENTRO,39615000,"-16.753311442905854\,-41.50419116020203",2023-01-06T04:57:16.696Z
486048,316040,MG,SANTO ANTÔNIO DO MONTE,POSTO DO CADASTRO ÚNICO,,,Getúlio Vargas 09,09,Em frente a prefeitura municipal,Ao lado da Isimples e em frente a sede da prefeitura municipal,Centro,35560000,"-20.085603780745124\,-45.29127717018128",2023-01-06T04:57:16.774Z
486050,420190,SC,AURORA,Prefeitura de Aurora - CadÚnico,,,25 de Julho 100,100,,,Centro,89186000,"-27.315\,-49.638",2023-01-06T04:57:16.696Z
486051,210135,MA,BACURITUBA,POSTOS DO CADASTRO UNICO - CADUNICO,,,RUA BENJAMIM CONSTANT 0,0,CASA,PREFEITURA MUNICIPAL,CENTRO,65233000,"-2.7093511995275312\,-44.73658561706544",2023-01-06T04:57:16.696Z
486052,230580,CE,IPU,POSTO DO CADASTRO ÚNICO - SEDE,,,DONA JOANA MIMOSA 00,00,,NO PREDIO DA SECRETARIA DE ASSISTÊNCIA SOCIAL,NOVA ALDEOTA,62250000,"-4.317750841442669\,-40.71077227592468",2023-01-06T04:57:16.774Z
486053,350620,SP,BENTO DE ABREU,Cadastro Unico,,,Sampaio Vidal 265,265,casa,,centro,16790000,"-21.27275892686595\,-50.81281900405884",2023-01-06T04:57:17.039Z
486054,230840,CE,MISSÃO VELHA,POSTO DE CADASTRAMENTO DO CADUNICO - JAMACARU,,,RUA FELIX ITALIANO 00,00,,,CENTRO,63200000,"-7.4077180889426915\,-39.12951350212098",2023-01-06T04:57:17.039Z
486056,211000,MA,SANTA LUZIA,POSTO CADASTRO ÚNICO - SANTA LUZIA,,,MENDES JUNIOR 0,0,,,CENTRO,65390000,"-4.069\,-45.69",2023-01-06T04:57:16.696Z
486057,310220,MG,ALVARENGA,CADUNICO,,,Antonio de Souza Peixoto 68,68,,Praça principal,Centro,35249000,"-19.417\,-41.729",2023-01-06T04:57:16.774Z
486059,431342,RS,NOVO MACHADO,Ponto de Atendimento da Assistência Social - Vila Pratos,,,Rua general osorio 164,164,,,Vila Pratos,98955000,"-27.512001575025604\,-54.491286277771",2023-01-06T04:57:16.696Z
486060,430820,RS,FLORES DA CUNHA,"Cadastro Único ",,,João XXIII 2697,2697,,CRAS,Centro,95270000,"-29.035722442306067\,-51.1850666999817",2023-01-06T04:57:17.039Z
486061,313400,MG,ITINGA,POSTO DE CADASTRO UNICO,,,HERMELINO GUSMÃO 114,114,CASA,,CENTRO,39610000,"-16.608650457894232\,-41.76918268203736",2023-01-06T04:57:16.696Z
486063,314710,MG,PARÁ DE MINAS,Posto do Cadastro Único,,,ACRE 84,84,,,CENTRO,35660106,"-19.861588969323126\,-44.610355496406555",2023-01-06T04:57:16.774Z
486064,355630,SP,VALPARAÍSO,POSTO CADASTRO ÚNICO,,,ÁLVARO PAULA 55,55,,,ASA BRANCA,16880000,"-21.225621688235105\,-50.86120605468751",2023-01-06T04:57:16.696Z
486067,210675,MA,MIRANDA DO NORTE,POSTO DE CADASTRAMENTO ÚNICO,,,RUA JOÃO LISBOA 31,31,,Rua ao lado da antiga farmácia Uchôa,CENTRO,65495000,"-3.563793267508623\,-44.58277702331543",2023-01-06T04:57:17.039Z
486069,210990,MA,SANTA INÊS,CADASTRO UNICO,,,avenida muniz 0,0,avenida,próximo a câmara  municipal de vereadores,centro,65300109,"-3.656948881583991\,-45.383577346801765",2023-01-06T04:57:17.039Z
486070,354330,SP,RIBEIRÃO PIRES,Posto de Cadastro Único - Atende Fácil,,,CAPITAO JOSE GALLO 55,55,,ESTAÇÃO DE TREM,CENTRO,09400080,"-23.711436872834106\,-46.41669988632203",2023-01-06T04:57:16.774Z
486071,211050,MA,SÃO BENTO,POSTOS DO CADASTRO UNICO - CADUNICO,,,DERPUTADO JOSÉ SOUZA 0,0,,PRÓXIMO A PRAÇA DE VENTOS,CENTRO,65235000,"-2.6970696351598598\,-44.82608556747437",2023-01-06T04:57:17.039Z
486072,311430,MG,CARMO DO PARANAÍBA,"POSTOS DE CADASTRAMENTO- CENTRO ",,,COSTA JUNIOR 306,306,,,CENTRO,38840000,"-19.001\,-46.316",2023-01-06T04:57:17.039Z
486073,210083,MA,APICUM-AÇU,POSTO DE CADASTRO- PREFEITURA DE APICUM- AÇU,,,EMANUEL VIANA 0,0,,Próximo ao Apicum-Açu Bar,CENTRO,65275000,"-1.461\,-45.103",2023-01-06T04:57:16.945Z
486074,355340,SP,TANABI,Cadastro Unico Tanabi,,,CEL JOAQUIM DA CUNHA 481,481,,,Centro,15170000,"-20.62579578520644\,-49.64719533920289",2023-01-06T04:57:16.774Z
486075,230945,CE,OCARA,POSTO DO CADASTRO ÚNICO DE OCARA,,,CEL JOÃO FELIPE 873,873,,,CENTRO,62755000,"-4.491140905105895\,-38.59786748886109",2023-01-06T04:57:16.696Z
486077,240910,RN,PASSA E FICA,CADUNICO-PASSAEFICA,,,CELSO LISBOA 1280,1280,,SHOPING 10 E ESPETINHO DO BENTO,Centro,59218000,"-6.435272830330644\,-35.64348936080933",2023-01-06T04:57:16.774Z
486078,270420,AL,LIMOEIRO DE ANADIA,Posto do Cadastro Único - CadÚnico,,,Major Luiz Carlos 85,85,,,Centro,57260000,"-9.740188905777304\,-36.50295495986939",2023-01-06T04:57:16.774Z
486079,521200,GO,JAUPACI,Postos de Cadastramento do CadÚnico,,,SETE DE SETEMBRO 31,31,,,CENTRO,76210000,"-16.18230283776527\,-50.95455765724183",2023-01-06T04:57:16.774Z
486080,230360,CE,CATARINA,Posto do Cadastro Único de Catarina,,,Fausto Nogueira 00,00,,,Pedreiras,63595000,"-6.135583807174897\,-39.88007068634034",2023-01-06T04:57:16.774Z
486081,350770,SP,BRAÚNA,Sala do Cadastro Único,,,Luiz Ramos da Silva 706,706,,Delegacia,Centro,16290000,"-21.500208613569043\,-50.319202422833776",2023-01-06T04:57:16.774Z
486082,352910,SP,MARINÓPOLIS,Órgão Gestor,,,Goiás 414,414,Casa,Antiga Delegacia,Centro,15730000,"-20.441\,-50.823",2023-01-06T04:57:16.696Z
486083,353730,SP,PENÁPOLIS,Centro de Referencia do Cadastro Unico,,,TREZE DE MAIO 838,838,,,VILA EDEJAMA,16300065,"-21.41995290691866\,-50.06858110427857",2023-01-06T04:57:16.774Z
486086,354560,SP,SANTA ADÉLIA,POSTO DO CADASTRO ÚNICO,,,César Alexandre Domingues Simões 45,45,,Ao lado do Centro Educacional,Jd Primavera,15950000,"-21.249722160565288\,-48.80781412124634",2023-01-06T04:57:16.774Z
486087,315737,MG,SANTA CRUZ DE SALINAS,"POSTO DO CADUNICO ",,,RUA BOM JARDIM 27,27,,,CENTRO,39563000,"-16.10001061070355\,-41.74577236176561",2023-01-06T04:57:16.696Z
486088,350115,SP,ALUMÍNIO,POSTO DE CADASTRAMENTO DO CADASTRO UNICO,,,ENGº ANTONIO DE CASTRO FIGUEIRÔA 100,100,,,VILA SANTA LUZIA,18125000,"-23.530881031128658\,-47.25335597991944",2023-01-06T04:57:16.774Z
486089,230390,CE,CHAVAL,POSTO CADASTRO UNICO,,,JOSÉ ROMÃO RIOS 0,0,,"PROXIMO A CAGECE ",CENTRO,62420000,"-3.035161928512829\,-41.23879194259644",2023-01-06T04:57:16.774Z
486090,250230,PB,BOM SUCESSO,CADASTRO ÚNICO BOM SUCESSO,,,RAIMUNDO GONÇALVES DE ALMEIDA 00,00,SN,CHURRASCARIA SÃO JOSÉ,CENTRO,58887000,"-6.446329864196458\,-37.926370122186206",2023-01-06T04:57:16.696Z
486091,351492,SP,ELISIÁRIO,Prefeitura Elisiário Centro CadUnico,,,José Riscala 197,197,,Avenida dos Ipês,Centro,15823000,"-21.168024622813196\,-49.11330699920654",2023-01-06T04:57:16.774Z
486092,230800,CE,MASSAPÊ,CADASTRO ÚNICO,,,MAJOR JOSÉ PAULINO 25,25,,,Centro,62140000,"-3.5237414700957967\,-40.34261494874955",2023-01-06T04:57:16.696Z
486093,354770,SP,SANTO ANASTÁCIO,Posto de Cadastramento do Cadastro Único,,,Barão do Rio Branco 220,220,,"Na avenida principal do município, no próximo quarteirão após o terceiro semáforo a esquerda.",Centro,19360000,"-21.973247899723155\,-51.65453374385834",2023-01-06T04:57:16.774Z
486094,350760,SP,BRAGANÇA PAULISTA,Cadastro Único - Bolsa Família,,,Silva Pinto 180,180,,,Lavapés,12903100,"-22.9462664\,-46.5453493",2023-01-06T04:57:16.774Z
486095,230260,CE,CAMOCIM,PREFEITURA DE CAMOCIM - POSTO CADÚNICO,,,RIACHUELO 00,00,,Antigo CSU,CENTRO,62400000,"-2.8990348323510915\,-40.84875583648682",2023-01-06T04:57:16.774Z
486096,311300,MG,CARAÍ,Posto do Cadastro Único,,,Guilherme Ribeiro 176,176,,,Centro,39810000,"-17.192987753267104\,-41.69506788253785",2023-01-06T04:57:16.774Z
486097,354440,SP,RUBIÁCEA,Prefeitura de Rubiacea - Cadastro Unico,,,Ministro Konder 127,127,,Orgão Gestor,centro,16750000,"-21.301050020301357\,-50.72753548622132",2023-01-06T04:57:16.774Z
486098,316225,MG,SÃO JOÃO DA LAGOA,"CADASTRO ÚNICO ",,,RUA ANTONIO BRAVO 25,25,,,CENTRO,39355000,"-16.853094622742482\,-44.34790134429932",2023-01-06T04:57:16.774Z
486099,230770,CE,MARANGUAPE,GESTÃO DO CADASTRO ÚNICO,,,CORONEL MANOEL PAULA 374,374,,,CENTRO,61940045,"-4.00945017386741\,-38.8141807686052",2023-01-06T04:57:16.696Z
486100,240670,RN,LAJES,UNIDADE DE ATENDIMENTO DO CADASTRO ÚNICO,,,Tabelião Jose Edson Martins 73,73,,Próximo a Secretaria Municipal de Educação.,Centro,59535000,"-5.698690147989148\,-36.24156385638344",2023-01-06T04:57:16.774Z
486101,352725,SP,LOURDES,Cadastro Único do município de Lourdes/SP,,,Rua Lázara Angelo da Silva 560,560,,Departamento Municipal de Desenvolvimento Social - Órgão Gestor,Cohab Candida maria da Conceiç,15285000,"-20.966298661254836\,-50.22700309753419",2023-01-06T04:57:16.774Z
486105,354760,SP,SANTA ROSA DE VITERBO,POSTO CADASTRO UNICO,,,FRANCISCO FELICIANO 93,93,,,CENTRO,14270000,"-21.473\,-47.363",2023-01-06T04:57:16.945Z
486106,520710,GO,DIORAMA,Postos de Cadastramento do CadÚnico,,,DEPUTADO DE ASSIS 0,0,,EM FRENTE A PREFEITURA MUNICIPAL DE DIORAMA,CENTRO,76260000,"-16.233077798099803\,-51.258616447885295",2023-01-06T04:57:16.774Z
486107,355290,SP,TACIBA,CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,,,JACOMO BATISTELA 0,0,,ANTIGA CRECHE IRMÃ DULCE,JARDIM JANGADA,19590000,"-22.389622716372692\,-51.28460884094238",2023-01-06T04:57:16.696Z
486108,250120,PB,AREIAL,PREFEITURA AREIAL CADASTRO ÚNICO,,,SÃO JOSÉ 472,472,PREFEITURA,,CENTRO,58140000,"-7.0504252784380546\,-35.92776060104371",2023-01-06T04:57:16.696Z
486109,431150,RS,LAVRAS DO SUL,Cadastro ùnico-Bolsa Familia,,,PIRES PORTO 62,62,,MERCADO CENTER,centro,97390000,"-30.814397738820233\,-53.89886140823365",2023-01-06T04:57:16.696Z
486110,250280,PB,BREJO DO CRUZ,Posto de Cadastro Único,,,Rua Padre Aires 49,49,,Ao lado da Prefeitura municipal,Centro,58890000,"-6.350668918197697\,-37.49696016311646",2023-01-06T04:57:16.696Z
486112,353670,SP,PEDERNEIRAS,Posto do Cadastro Único,,,paulista 307,307,sul,,centro,17280000,"-22.355771412212434\,-48.77618551254273",2023-01-06T04:57:16.864Z
486113,354450,SP,RUBINÉIA,Cadastro Único,,,Castro Alves 540,540,,,centro,15790000,"-20.17007716538802\,-50.99963754415513",2023-01-06T04:57:16.945Z
486114,270320,AL,IGREJA NOVA,CADASTRO ÚNICO IGREJA NOVA,,,DJALMA RAPOSO 53,53,,,CENTRO,57280000,"-10.127852345852611\,-36.658458709716804",2023-01-06T04:57:16.945Z
486115,351710,SP,GLICÉRIO,PREFEITURA DE GLICÉRIO,,,QUATRO 164,164,,PRAÇA SÃO JOÃO,SÃO JOÃO,16270000,"-21.376339747368732\,-50.20790576934815",2023-01-06T04:57:16.696Z
486116,431912,RS,SÃO MARTINHO DA SERRA,Secretaria de Assistência Social,,,24 DE JANEIRO 853,853,,,CENTRO,97190000,"-29.538\,-53.855",2023-01-06T04:57:16.696Z
486117,240145,RN,BARAÚNA,Cadastro Único e Bolsa Família,,,Rua José André 0,0,,Por trás do Hospital Francisco Bezerra Sobrinho,Centro,59695000,"-5.0846391021147355\,-37.61165142059327",2023-01-06T04:57:16.696Z
486118,230380,CE,CEDRO,CADASTRO ÚNICO DE CEDRO,,,TABELIÃO RAIMUNDO DOS SANTOS 260,260,,,FÁTIMA,63400000,"-6.605397393873735\,-39.064207077026374",2023-01-06T04:57:16.864Z
486119,311730,MG,CONCEIÇÃO DAS ALAGOAS,CADASTRO ÚNICO/PROGRAMA AUXILIO BRASIL,,,VILMAR JOSÉ BORGES 00,00,,ANTIGO CATRU,JOSÉ BORGES DE SENE,38120000,"-19.923609056937824\,-48.373149958642905",2023-01-06T04:57:16.864Z
486120,351120,SP,CATIGUÁ,Posto de Atendimento do Cadastro Único - Cantinho de Luz,,,Antiga Estação Ferroviária 02,02,,,Santa Isabel,15870000,"-21.051842083127188\,-49.06054258346558",2023-01-06T04:57:16.945Z
486121,352680,SP,LENÇÓIS PAULISTA,Gestão Municipal do Cadastro Único e Auxílio Brasil,,,Ignácio Anselmo 329,329,,Secretaria de Assistência Social,Centro,18680080,"-22.598836066462\,-48.79881620385277",2023-01-06T04:57:16.696Z
486122,316470,MG,SÃO SEBASTIÃO DO PARAÍSO,Posto de Atendimento Cadastro Único - Secretaria,,,Pimenta de Pádua 1865,1865,,Lena Tecidos,Lagoinha,37950000,"-20.917210022902445\,-46.99103593826294",2023-01-06T04:57:16.945Z
486125,231400,CE,VÁRZEA ALEGRE,Postos do Cadastro Único,,,TENENTE ANTONIO GONAÇALVES 19,19,,"SECRETARIA DE ASSISTÊNCIA SOCIAL DE VÁRZEA ALEGRE.
CSU - CENTRO SOCIAL URBANO LOURIVAL CLEMENTINO DO NASCIMENTO.",JUREMAL,63540000,"-6.791228343972949\,-39.305485188961036",2023-01-06T04:57:16.696Z
486126,350010,SP,ADAMANTINA,"CADASTRO ÚNICO - ADAMANTINA ",,,ARMANDO SALES DE OLIVEIRA 367,367,,,CENTRO,17800000,"-21.685\,-51.073",2023-01-06T04:57:16.945Z
486127,231395,CE,VARJOTA,Coordenação do Cadastro Único,,,Rua Artur Ramos 232,232,,,Pedreira,62265000,"-4.195298027304402\,-40.476186275482185",2023-01-06T04:57:16.945Z
486128,421420,SC,QUILOMBO,CADASTRO ÚNICO,,,PRIMO ALBERTO BODANESE 980,980,PREDIO,Prédio onde funciona a Rodoviária,CENTRO,89850000,"-26.72509029893727\,-52.72031545624487",2023-01-06T04:57:16.945Z
486129,250710,PB,ITAPOROROCA,POSTO DO CADASTRO ÚNICO,,,RUA PAULO RODRIGUES 00,00,,,CENTRO,58275000,"-6.83\,-35.247",2023-01-06T04:57:16.945Z
486130,210980,MA,SANTA HELENA,PREFEITURA DE SANTA HELENA CADÚNICO,,,Gonçalves Dias 52,52,,,Centro,65208000,"-2.2289248344323203\,-45.301189639649245",2023-01-06T04:57:16.696Z
486131,521570,GO,PALMEIRAS DE GOIÁS,Cadastro Único - Auxílio Brasil,,,"Americano do Brasil, esq. c/ Capitão Machado 0",0,,Próximo a Prefeitura Municipal,Centro,76190000,"-16.80584031271931\,-49.92646157741547",2023-01-06T04:57:16.774Z
486132,315430,MG,RESPLENDOR,Posto do Cadastro Único em Resplendor/MG,,,Getúlio Vargas 57,57,,,Centro,35230000,"-19.32389047960105\,-41.254949569702156",2023-01-06T04:57:16.774Z
486133,261230,PE,SALOÁ,CADASTRO ÚNICO - SEDE,,,xv de novembro 00,00,,AO LADO DA PREFEITURA E CONSELHO TUTELAR,CENTRO,55350000,"-8.976\,-36.688",2023-01-06T04:57:16.945Z
486134,251010,PB,NOVA FLORESTA,SETOR CADASTRO ÚNICO,,,RUA JOSE PALMEIRA 100,100,,"EM FRENTE A ESCOLA DELANE SANTOS ",CENTRO,58178000,"-6.455\,-36.203",2023-01-06T04:57:16.945Z
486135,314370,MG,MORRO DO PILAR,postos do cadastro unico,,,rua jose batista fereira 36,36,,perto do prédio da Prefeitura.,centro,35875000,"-19.217316672751764\,-43.3782720565796",2023-01-06T04:57:16.945Z
486136,292710,BA,RODELAS,POSTO DO CADASTRO ÚNICO / AUXÍLIO BRASIL PAB,,,Praça Doutor José Alventino Lima 00,00,Predio do Antigo Fórum,"Praça da igreja católica ",CENTRO,48630000,"-8.847218904878202\,-38.767288684975945",2023-01-06T04:57:16.945Z
486137,211220,MA,TIMON,Cadastro Único,,,Miguel Simão 825,825,,Em Frente ao Residencial Miraflores,Centro,65630220,"-5.100422312642956\,-42.828696206831864",2023-01-06T04:57:16.945Z
486138,355300,SP,TAGUAÍ,Departamento do Cadastro Único,,,JOAO CARNIATO 27,27,,"PRÓXIMO A SANTA CASA ",CENTRO,18890000,"-23.455175866719316\,-49.409047365188606",2023-01-06T04:57:16.945Z
486140,352740,SP,LUCÉLIA,Cadastro Único Município de Lucélia,,,Vicente di Stefano 13,13,,,centro,17780000,"-21.7188138\,-51.0195032",2023-01-06T04:57:16.774Z
486141,231370,CE,UMARI,Cadastro Único Umari/CE,,,Cel. Joaquim Leite Ribeiro 00,00,,Em frente ao Salão Paroquial,Centro,63310000,"-6.643936498663047\,-38.70106279850007",2023-01-06T04:57:16.945Z
486142,353460,SP,OSVALDO CRUZ,Cadastro Único,,,Rodolfo Zaros 168,168,Escritório,Cinema,Centro,17700000,"-21.797\,-50.89",2023-01-06T04:57:16.774Z
486143,313890,MG,MACHACALIS,CadUnico Machacalis,,,Salvador 305,305,casa,Secretaria Municipal De Assistência Social,centro,39873000,"-17.074260449316405\,-40.71833848960523",2023-01-06T04:57:16.774Z
486145,210580,MA,LAGO DO JUNCO,Posto do Cadastro Único,,,Rua Hozano Gomes ferreira 922,922,,,Centro,65710000,"-4.609\,-45.049",2023-01-06T04:57:16.945Z
486148,280210,SE,ESTÂNCIA,SEDE CAD ÚNICO,,,Capitão Salomão 276,276,,BANESE,Centro,49120000,"-11.268\,-37.438",2023-01-06T04:57:16.945Z
486149,316390,MG,SÃO PEDRO DA UNIÃO,Posto do Cadastro Único - CadÚnico,,,João Jacob Miqueri 130,130,,,Centro,37855000,"-21.131001816590786\,-46.61883115768433",2023-01-06T04:57:16.774Z
486150,292525,BA,PONTO NOVO,"Posto de Atualização do CAD Único e Bolsa Família ",,,JOAO DURVAL CARNEIRO 000,000,,"PRÓXIMO A ESCOLA CARLOS SANTANA  ",Centro,44755000,"-10.864474664644028\,-40.13481616973878",2023-01-06T04:57:16.945Z
486152,150611,PA,QUATIPURU,CADASTRO ÚNICO,,,Maria Ribeiro 00,00,,PROXIMO AO CAMPO DA CATUABA,União,68709000,"-0.901\,-47.006",2023-01-06T04:57:16.945Z
486154,251510,PB,SÃO SEBASTIÃO DE LAGOA DE ROÇA,CADASTRO UNICO SÃO SEBASTIAO DE LAGOA DE ROÇA,,,R JOSE RODRIGUES COURA 60,60,,,CENTRO,58119000,"-7.083\,-35.835",2023-01-06T04:57:16.774Z
486155,250110,PB,AREIA,"Gestão do Cadastro Único e Programa Bolsa Família  ",,,Pedro Américo 131,131,,Proximo a Caixa Economica,Centro,58397000,"-6.965736330929434\,-35.707604885101325",2023-01-06T04:57:16.945Z
486156,351150,SP,CERQUILHO,SETOR CADASTRO ÚNICO,,,COBRASIL 0,0,,,CENTRO,18526004,"-23.162363505996954\,-47.747451066970825",2023-01-06T04:57:16.945Z
486157,240630,RN,LAGOA DE PEDRAS,CadÚnico - Lagoa de Pedras,,,Coronel Francisco Tomas 99,99,,,centro,59244000,"-6.14947255311539\,-35.43654084205628",2023-01-06T04:57:16.945Z
486158,251610,PB,SOLEDADE,"Posto de Atendimento da Cadastro Único ",,,José Ferreira Ramos 65,65,,Enfrente ao enfrente ao CREAS,Centro,58155000,"-7.060391427830926\,-36.365046501159675",2023-01-06T04:57:16.945Z
486159,291390,BA,IPIAÚ,Posto do Cadastro Unico,,,JALDO REIS 10,10,CASA,,CENTRO,45570000,"-14.137\,-39.734",2023-01-06T04:57:16.945Z
486160,353500,SP,PALESTINA,Posto do Cadastro Unico,,,Brasil 1867,1867,casa 1,,COHAB,15470000,"-20.384377185836968\,-49.43008661270142",2023-01-06T04:57:16.945Z
486161,355495,SP,TUIUTI,Posto do Cadastro Unico,,,Zeferino de Lima 491,491,Centro,EM Frente a Escola Jose Tavares,Centro,12930000,"-22.815863422593846\,-46.693975925445564",2023-01-06T04:57:16.945Z
486162,430463,RS,CAPÃO DA CANOA,CASA DO CADASTRO ÚNICO,,,PARAGUASSU 119,119,,"EM FRENTE AO FIGUEIRA PRESENTES ",ARAÇA,95555000,"-29.742982150765116\,-50.00937402248383",2023-01-06T04:57:16.945Z
486163,150070,PA,ANAJÁS,CADASTRO UNICO PARA PROGRAMAS SOCIAIS,,,ALCIDES PINHEIRO 00,00,ANTIGA PISTA DE POUSO,,CENTRO,68810000,"-0.9844671038448627\,-49.93803262710572",2023-01-06T04:57:16.774Z
486165,311880,MG,CORAÇÃO DE JESUS,GESTÃO CADASTRO ÚNICO E PROGRAMA AUXILIO BRASIL DE CORAÇÃO DE JESUS - MG,,,NOZINHO PRATES 1011,1011,CASA,AO LADO DA SECRETARIA DE SAÚDE E PRÓXIMO A IGREJA SAGRADA FAMÍLIA,SAGRADA FAMÍLIA,39340000,"-16.69025571985565\,-44.35910224914551",2023-01-06T04:57:16.864Z
486167,353930,SP,PIRASSUNUNGA,Núcleo Atendimento do Cadastro Único e Programa Bolsa Família,,,Pereira Bueno 419,419,casa,,Centro,13630030,"-21.995281798286744\,-47.42694854736329",2023-01-06T04:57:16.864Z
486169,316470,MG,SÃO SEBASTIÃO DO PARAÍSO,Posto de Atendimento Cadastro Único - Núcleo Guardinha,,,Alferes Patrício 225,225,,Guardinha,Guardinha,37952000,"-20.917385403889682\,-47.15675354003907",2023-01-06T04:57:16.945Z
486170,352890,SP,MARIÁPOLIS,"Posto de Cadastro Único - CadUnico ",,,Prefeito Joaquim Costa e Silva 374,374,,,Centro,17810000,"-21.796831427557887\,-51.18039965629578",2023-01-06T04:57:17.039Z
486175,210700,MA,MONTES ALTOS,POSTO DE CADASTRO ÚNICO,,,Rua Isabel de Sousa 26,26,,,Corcovado,65936000,"-5.836430616028837\,-47.066588401794434",2023-01-06T04:57:16.945Z
486177,330630,RJ,VOLTA REDONDA,Cadastro Único,,,Antonio Barreiros 194,194,,,Nossa Senhora das Graças,27215350,"-22.507085834698625\,-44.096597135066986",2023-01-06T04:57:16.945Z
486178,353020,SP,MIRANTE DO PARANAPANEMA,Município de Mirante do Paranapanema CadÚnico,,,ALBERTO SHIGUERO TANABE 776,776,,,CENTRO,19260000,"-22.290347240069043\,-51.90724611282349",2023-01-06T04:57:17.039Z
486179,354085,SP,PRACINHA,POSTO DO CADASTRO UNICO,,,INDEPENDÊNCIA 193,193,,FRENTE CORREIO,CENTRO,17790000,"-21.853194113191844\,-51.087005138397224",2023-01-06T04:57:16.945Z
486180,230670,CE,JAGUARETAMA,POSTO DO CADASTRO ÚNICO,,,TEÓFILO PEIXOTO 520,520,,,CENTRO,63480000,"-5.6116692\,-38.7636236",2023-01-06T04:57:16.945Z
486181,355650,SP,VÁRZEA PAULISTA,UNIDADE GESTORA MUNICIPAL DE DESENVOLVIMENTO SOCIAL CADÚNICO,,,EDUARDO DE CASTRO 655,655,,,CENTRO,13220005,"-23.21708089519916\,-46.831493854915614",2023-01-06T04:57:16.945Z
486182,330515,RJ,SÃO JOSÉ DO VALE DO RIO PRETO,POSTO DO CADUNICO - PREFEITURA,,,PROFESSORA MARIA EMILIA ESTEVES 617,617,,NA PREFEITURA MUNICIPAL DE SÃO JOSÉ AO LADO DO HOSPITAL MUNICIPAL,NOVO CENTRO,25780000,"-22.148615724833313\,-42.91751146316528",2023-01-06T04:57:16.945Z
486183,210510,MA,ICATU,Cadúnico/PBF,,,BARAO DO RIO BRANCO 000,000,,AO LADO DA ACADEMIA DE LETRAS,CENTRO,65170000,"-2.7756008961142578\,-44.06382322311402",2023-01-06T04:57:16.945Z
486186,354980,SP,SÃO JOSÉ DO RIO PRETO,Cadastro Único - São José do Rio Preto,,,JOÃO TEIXEIRA 235,235,,,Santa Cruz,15014180,"-20.815860680944944\,-49.37500476837159",2023-01-06T04:57:16.945Z
486187,210060,MA,AMARANTE DO MARANHÃO,POSTO DE CADASTRO ÚNICO,,,PRAÇA CÍCERO NASCIMENTO 243,243,,,CENTRO,65923000,"-5.566835960488051\,-46.7465364933014",2023-01-06T04:57:16.945Z
486188,352640,SP,LARANJAL PAULISTA,ORGÃO GESTOR - CADASTRO ÚNICO,,,GUILHERME MARCONI 36,36,,,CENTRO,18500000,"-23.05\,-47.837",2023-01-06T04:57:16.945Z
486189,355570,SP,UNIÃO PAULISTA,"Posto do Cadastro Único ",,,rua 21 de março 520,520,,,centro,15250000,"-20.887161727029312\,-49.89709138870239",2023-01-06T04:57:16.945Z
486191,411000,PR,IGUARAÇU,Setor de Castro Único,,,ANTONIO CEZÁRIO 343,343,,,CENTRO,86750000,"-23.196473895201457\,-51.82390451431275",2023-01-06T04:57:16.945Z
486192,431410,RS,PASSO FUNDO,Posto do Cadastro Único - CadÚnico Zácchia,,,Pantaleão Bolner 286,286,CRAM,"Próximo ao Campo de futebol, no Centro de Referência da Mulher",José Alexandre Záchia,99042580,"-28.222697209732\,-52.43697166442872",2023-01-06T04:57:16.945Z
